Diet_type;Recipe_name;Cuisine_type;Protein_g;Carbs_g;Fat_g;Extraction_day;Extraction_time
paleo;Paleo Ground Beef Spaghetti Squash Skillet recipes;italian;9621;12843;11548;16/10/2022;17:22:38
paleo;Salted Caramel Bliss Balls- Aka Paleo Style Truffles;french;5809;22162;16829;16/10/2022;17:22:38
paleo;20-Minute Paleo Cashew Chicken;american;18922;13979;19027;16/10/2022;17:22:38
paleo;Healthy Buffalo Turkey Meatballs (paleo, GF) recipes;american;10796;1459;6722;16/10/2022;17:22:38
paleo;Shepherd’s Pie with Cauliflower Topping (GAPS, Paleo, Grain-Free) recipes;american;11014;5766;1681;16/10/2022;17:22:38
paleo;Paleo Chocolate and Candied Orange Peel Freezer Fudge (GF) recipes;american;6059;28903;22089;16/10/2022;17:22:38
paleo;Paleo Crockpot BBQ Pulled Pork;american;40314;25468;41296;16/10/2022;17:22:38
paleo;Primal Roast Beast Wrap Recipe;british;6576;5313;6259;16/10/2022;17:22:38
paleo;Paleo Chili Over Zero Carb Paleo Miracle Rice™;american;18444;2492;2404;16/10/2022;17:22:38
paleo;Saucy Grilled Paleo Pork Chops Recipe;eastern europe;7712;7994;2949;16/10/2022;17:22:38
paleo;Orange and Five-Spice Roasted Chicken Legs | Keto, Paleo;mediterranean;67722;4171;6869;16/10/2022;17:22:38
paleo;The Best Paleo Beef Enchiladas recipes;mexican;11696;18248;16336;16/10/2022;17:22:38
paleo;Paleo Chicken Taco Meatballs (GF) recipes;mexican;9061;1048;5189;16/10/2022;17:22:38
paleo;Smoky BBQ Paleo Chili recipes;american;9793;10781;11611;16/10/2022;17:22:38
paleo;Collard Green Paleo Slaw (Super Slaw) recipes;mediterranean;54;2818;3171;16/10/2022;17:22:45
paleo;Blueberry Chia Seed Coleslaw (Paleo, GF) recipes;american;1201;8023;5309;16/10/2022;17:22:45
paleo;Orange Chicken Recipe (Paleo, Grain-Free) recipes;french;19191;16186;14379;16/10/2022;17:22:45
paleo;Sneaky Chocolate Veggie Cake (Paleo option) recipes;american;9682;33574;29109;16/10/2022;17:22:45
paleo;Paleo Cauliflower Fried Rice;chinese;5699;9739;5634;16/10/2022;17:22:45
paleo;Caramel Chocolate Mousse (Paleo & Vegan) recipes;american;381;27002;23258;16/10/2022;17:22:45
paleo;Healthy Fudge Bites {Paleo, Gluten Free, Sugar Free, Dairy Free} recipes;american;838;17834;29771;16/10/2022;17:22:45
paleo;Easy Crab Cakes (Paleo, Low Carb) recipes;french;941;1558;6384;16/10/2022;17:22:45
paleo;Keto Paleo Meatloaf recipes;american;14336;3765;17261;16/10/2022;17:22:45
paleo;Paleo Ginger Cake with Lemon and Coconut;french;5912;8659;20092;16/10/2022;17:22:45
paleo;Paleo Whole30 Classic Potato Salad;mediterranean;3203;27241;5765;16/10/2022;17:22:45
paleo;Paleo Chocolate Pistachio Biscotti recipes;italian;5341;21431;1298;16/10/2022;17:22:45
paleo;Paleo Sloppy Joes with Sweet Potatoes recipes;american;9072;20274;10632;16/10/2022;17:22:45
paleo;Gluten Free “Carrot Cake” Vegan Cheesecake {Paleo} recipes;american;7418;42676;30756;16/10/2022;17:22:45
paleo;Paleo Chocolate Chunk Banana Bread recipes;american;8141;2576;2335;16/10/2022;17:22:45
paleo;Paleo Sweet and Sour Pork;mediterranean;9779;16744;11253;16/10/2022;17:22:45
paleo;Egg Salad Lettuce Wraps (Paleo, GF) recipes;american;3106;1009;509;16/10/2022;17:22:52
paleo;Spaghetti Squash Soup with Pumpkin and Fall Flavors {GF, Vegan, Paleo};american;4279;1755;4484;16/10/2022;17:22:52
paleo;BBQ Beef Pizza (AIP, Paleo);italian;11123;25949;11034;16/10/2022;17:22:52
paleo;Paleo-Approved Classic Chicken Salad;american;370;5818;21282;16/10/2022;17:22:52
paleo;Primal Curried Egg Salad Coconut Wraps;american;2237;3814;4275;16/10/2022;17:22:52
paleo;Baked Salmon with Pesto and Pecans;nordic;32912;878;25178;16/10/2022;17:22:52
paleo;Paleo Banana Chocolate Chip Muffins;american;10565;5266;21956;16/10/2022;17:22:52
paleo;Almond Flour Crust for Tarts or Pies - Gluten Free, Low Carb, Sugar Free, Paleo recipes;american;625;8487;1991;16/10/2022;17:22:52
paleo;Spatchcock Herbed Chicken (Paleo, Whole30 option);french;22667;2154;22169;16/10/2022;17:22:52
paleo;Paleo Chocolate Sweet Potato Bread (gluten and dairy free);american;7732;180116;88791;16/10/2022;17:22:52
paleo;Easy Paleo Lemon Chia Seed Muffins;american;7435;54266;21144;16/10/2022;17:22:52
paleo;Paleo Chocolate Honey Bars recipes;american;7732;34938;26618;16/10/2022;17:22:52
paleo;DIY Chicken Burrito Bowl (Paleo);mexican;8659;16525;10145;16/10/2022;17:22:52
paleo;Healthy Buffalo Turkey Meatloaf (Paleo, Whole30) recipes;american;21707;3417;13474;16/10/2022;17:22:58
paleo;Paleo Slow Cooker Beef Stew recipes;american;17932;12049;3668;16/10/2022;17:22:58
paleo;Teriyaki Salmon Recipe (Grain-Free, Paleo) recipes;nordic;10248;10416;5907;16/10/2022;17:22:58
paleo;Banana Cocoa Snack Cake (Paleo) recipes;american;6894;22774;16898;16/10/2022;17:22:58
paleo;Paleo Creole Meatballs;american;13414;5522;1770;16/10/2022;17:22:58
paleo;Easy Paleo Shepherd's Pie recipes;american;10714;9345;13729;16/10/2022;17:22:58
paleo;Buffalo Chicken Cobb Salad {paleo, whole30;american;326;735;8983;16/10/2022;17:22:58
paleo;Paleo Carrot & Apple Juicer Pulp Muffi;british;5605;11956;11816;16/10/2022;17:22:58
paleo;Sesame Ginger Paleo Turkey Meatballs recipes;american;10428;4267;5699;16/10/2022;17:22:58
paleo;Coconut Chocolate Chip Healthy Vegan Ice Cream Recipe (Paleo, Homemade, Dairy-Free);american;1629;15499;8999;16/10/2022;17:22:58
paleo;Zero Carb Beef Stew w/Paleo Rice By Paleo Nate;american;45983;28966;20026;16/10/2022;17:22:58
paleo;Creamy Paleo Chicken Enchiladas Verdes recipes;mexican;16806;20621;13717;16/10/2022;17:22:58
paleo;Paleo Vegetarian Tacos with Zucchini, Squash & Eggplant recipes;mexican;333;25457;8636;16/10/2022;17:22:58
paleo;Paleo Chocolate Pecan Tart;american;5241;14985;38732;16/10/2022;17:22:58
paleo;Paleo Pepperoni Pizza with Veggies {GF, DF};italian;3965;1128;5812;16/10/2022;17:22:58
paleo;Chicken Shawarma on Pita recipes;middle eastern;23766;21388;15828;16/10/2022;17:23:05
paleo;Almond Crusted Tilapia;mediterranean;13557;9694;10704;16/10/2022;17:23:05
paleo;Paleo Creole Meatballs recipes;american;13458;5797;17714;16/10/2022;17:23:05
paleo;Mini Zucchini Avocado Burgers Recipe [Paleo, Keto, AIP];american;4444;1524;9304;16/10/2022;17:23:05
paleo;Paleo Thai Chicken Pizza recipes;south east asian;6942;34998;6124;16/10/2022;17:23:05
paleo;The BEST Strawberry Banana Bread {Paleo, Vegan, Gluten Free};american;5244;30422;9785;16/10/2022;17:23:05
paleo;Paleo Albino Mole Cake – Maulwurftorte with a Twist;italian;5657;24741;32706;16/10/2022;17:23:05
paleo;Salted Caramel Paleo Bark (GF, dairy-free) recipes;american;2964;50913;14451;16/10/2022;17:23:05
paleo;Lemony Brussels Sprouts Salad {vegan+glutenfree+paleo};american;4186;8089;5956;16/10/2022;17:23:05
paleo;Paleo Clam Chowder with Cauliflower recipes;american;18977;14135;7416;16/10/2022;17:23:05
paleo;Paleo Asian Cauliflower Fried ‘Rice’ recipes;chinese;3984;5408;7155;16/10/2022;17:23:05
paleo;Easy Apricot-Mustard Chicken Bake (paleo, GF) recipes;french;11318;18336;12559;16/10/2022;17:23:05
paleo;Paleo Mississippi Roast with Lotus Root recipes;british;16304;5841;16426;16/10/2022;17:23:05
paleo;New England Paleo Clam Chowder;american;33483;20738;33375;16/10/2022;17:23:05
paleo;Paleo Chicken Cauliflower Fried Rice;chinese;11643;5209;8792;16/10/2022;17:23:12
paleo;My signature dish – Mediterranean Chicken, Paleo-ized;mediterranean;12164;7455;13513;16/10/2022;17:23:12
paleo;Red Robin Recreation – Perfectly Crispy Paleo French Fries recipes;french;1884;18347;31162;16/10/2022;17:23:12
paleo;Chorizo Breakfast Tacos recipes;mexican;6847;667;8565;16/10/2022;17:23:12
paleo;Paleo Cashew Chocolate Chip Blondies recipes;american;6376;26766;22985;16/10/2022;17:23:12
paleo;Chocolate Chip Cookie Ice Cream Sandwiches ~ The Paleo Mom;american;2305;28118;16566;16/10/2022;17:23:12
paleo;Paleo Shepards Pie recipes;american;11459;10671;894;16/10/2022;17:23:12
paleo;Angel Food Cake (Grain-Free, Paleo) recipes;american;5883;33085;12665;16/10/2022;17:23:12
paleo;Paleo Chicken and Dumplings;italian;37765;12561;19455;16/10/2022;17:23:12
paleo;Grain Free Ice Cream Sandwiches (Paleo and Low Carb) recipes;american;5881;19428;18523;16/10/2022;17:23:12
paleo;Chocolate Berry Tart (Grain-Free, Paleo);french;9749;28014;22811;16/10/2022;17:23:12
paleo;Paleo Chocolate Chunk Strawberry Banana Bread;american;382;22892;9483;16/10/2022;17:23:12
paleo;Instant Pot Purple Paleo Potato Salad Recipe;mediterranean;4916;18897;18214;16/10/2022;17:23:19
paleo;Primal Guacamole Burger Recipe;mexican;9933;5003;10287;16/10/2022;17:23:19
paleo;Paleo Kimchi Beef Stir-Fry (Whole30, Keto);american;6668;4564;3142;16/10/2022;17:23:19
paleo;Baked FrenchFries with Chipotle Ranch Dip {Paleo & Whole30} recipes;mexican;1783;14396;19282;16/10/2022;17:23:19
paleo;Vegan Paleo Blueberry Muffins {Grain Free, Gluten Free};american;2439;14501;9733;16/10/2022;17:23:19
paleo;Guinness Stew recipes;french;17353;18885;7526;16/10/2022;17:23:19
paleo;4 Ingredient Chocolate Peanut Butter Homemade Frosty Recipe (Vegan, Dairy-Free, Gluten-Free, Refined Sugar-Free);american;2563;13731;385;16/10/2022;17:23:19
paleo;Asian Healthy Broccoli Salad;chinese;6172;11682;13647;16/10/2022;17:23:19
paleo;Cilantro Base recipes;american;35;1957;1398;16/10/2022;17:23:19
paleo;Paleo Slow Cooker Honey Garlic Chicken and Vegetables recipes;mediterranean;50165;31239;5806;16/10/2022;17:23:19
paleo;Paleo Italian Meatballs & Spaghetti Squash recipes;italian;14898;11506;18738;16/10/2022;17:23:19
paleo;30 Minute Beef Stroganoff Recipe (Paleo, Gluten Free, Dairy Free) recipes;eastern europe;11057;364;30895;16/10/2022;17:23:19
paleo;Squash Au Gratin (Paleo, GF) recipes;french;2532;14879;10231;16/10/2022;17:23:19
paleo;"Cream ""Cheesy"" Italian Stuffed Mushrooms {Paleo, Dairy Free, Whole 30}";italian;1751;1293;47509;16/10/2022;17:23:19
paleo;Nightshade-free Pizza (from Make It Paleo 2) recipes;italian;16408;3106;22029;16/10/2022;17:23:26
paleo;Paleo Turkey or Beef Meatloaf recipes;american;39666;9197;20904;16/10/2022;17:23:26
paleo;Slow Cooker Paleo Sweet Potato Casserole recipes;italian;4614;36864;18719;16/10/2022;17:23:26
paleo;French Swiss Chard Tart (Gluten-Free, Grain-Free, Vegetarian, Paleo Option) recipes;french;9667;11045;25355;16/10/2022;17:23:26
paleo;Paleo Brussels Sprout and Bacon Coleslaw recipes;central europe;4413;803;34069;16/10/2022;17:23:26
paleo;Ranch Roasted Cashews recipes;american;5165;8886;13728;16/10/2022;17:23:26
paleo;Simple Egg Drop Soup recipes;chinese;8859;10288;6078;16/10/2022;17:23:26
paleo;Paleo Thanksgiving Stuffing with Pumpkin Bread recipes;american;3375;35004;11919;16/10/2022;17:23:26
paleo;Garlic Parmesan Zucchini Bread;italian;4768;7273;9286;16/10/2022;17:23:26
paleo;Crock Pot Korean Gochujang Pork;french;4094;1019;41515;16/10/2022;17:23:26
paleo;20 Minute Cashew Chicken Recipe {Paleo, Gluten-Free, Clean Eating, Dairy-Free} recipes;italian;16549;35468;25989;16/10/2022;17:23:26
paleo;Paleo Kale Orange Beef Stir Fry with Spiralized Sweet Potato Noodles;asian;535;9016;4521;16/10/2022;17:23:26
paleo;Bang Bang Shrimp (Paleo, Whole30, AIP);japanese;9491;2403;951;16/10/2022;17:23:26
paleo;French Tomato, Tuna, & Mustard Quiche (paleo, GF) recipes;french;6383;6193;582;16/10/2022;17:23:26
paleo;Bacon Wrapped Chili Dogs;american;7379;2735;1997;16/10/2022;17:23:33
paleo;Coconut Custard Pie {Paleo, Dairy Free} recipes;american;809;76278;52509;16/10/2022;17:23:33
paleo;Lemony Spring Cobb Salad (paleo, GF) recipes;american;12397;17348;20848;16/10/2022;17:23:33
paleo;Mango Turkey Sloppy Joe Salad Bowls {Paleo} recipes;american;10607;14846;9471;16/10/2022;17:23:33
paleo;Zucchini-Bacon Egg Muffins (Gluten-Free);british;9177;2463;14403;16/10/2022;17:23:33
paleo;Easy Keto Low Carb Taco Soup Recipe;mexican;8818;551;17329;16/10/2022;17:23:33
paleo;Coffee Cake (Grain Free, Gaps, Paleo, Primal) recipes;american;10997;34218;26762;16/10/2022;17:23:33
paleo;Paleo Shrimp Cakes with Tangy Lemon Aioli recipes;mediterranean;7625;5959;11956;16/10/2022;17:23:33
paleo;Coronation Chicken Salad;american;10652;3899;13613;16/10/2022;17:23:33
paleo;Healthy Chocolate Potato Whiskey Cake with Chocolate Whiskey Ganache recipes;french;3951;39078;12583;16/10/2022;17:23:33
paleo;Seafood Pumpkin Spaghetti Squash Pasta {Paleo} recipes;italian;3787;7872;7618;16/10/2022;17:23:33
paleo;Sweet Potato Salad Nic?oise (paleo, GF) recipes;french;11906;1964;7845;16/10/2022;17:23:33
paleo;Sausage Tomato Basil Paleo Pizza {GF, DF} recipes;italian;7695;44095;3848;16/10/2022;17:23:33
paleo;Crock Pot Barbecue Turkey Thighs recipes;american;40169;12106;13912;16/10/2022;17:23:33
paleo;Red Coconut Curry Pulled Chicken (Paleo, GF) recipes;south east asian;26934;12564;29469;16/10/2022;17:23:33
paleo;Mixed Baby Greens with Strawberries, Gorgonzola and Poppy Seed Dressing recipes;mediterranean;1806;6411;5322;16/10/2022;17:23:39
paleo;Chocolate Dipped Chocolate Meringue Cookies recipes;french;2157;5333;617;16/10/2022;17:23:39
paleo;Paleo German Chocolate Cake recipes;central europe;6949;53928;26139;16/10/2022;17:23:39
paleo;Paleo Pumpkin Chili {Nightshade-Free} recipes;american;16042;22901;7105;16/10/2022;17:23:39
paleo;Paleo Fajita Salad with Chicken Taco Meatballs (GF) recipes;mexican;9602;11974;16031;16/10/2022;17:23:39
paleo;Kung Pao Cauliflower Chicken - Low Carb, Keto, Paleo and Gluten-Free! recipes;eastern europe;26442;10362;533;16/10/2022;17:23:39
paleo;Paleo Orange Chicken with Cauliflower Rice recipes;mediterranean;21327;10246;22315;16/10/2022;17:23:39
paleo;Perfect Peanut Butter Blossoms recipes;american;681;16794;1948;16/10/2022;17:23:39
paleo;Paleo Buffalo Chicken Nuggets recipes;american;13821;6362;41264;16/10/2022;17:23:39
paleo;GO-LO Sugar Free Hazelnut Spread Review;american;1452;18336;1479;16/10/2022;17:23:39
paleo;Carrot Spice Cake Ice Cream;american;728;12989;1714;16/10/2022;17:23:39
paleo;Moroccan Saffron Chicken recipes;middle eastern;22834;4352;2546;16/10/2022;17:23:39
paleo;Lemongrass Vietnamese Meatballs recipes;south east asian;8395;5581;10665;16/10/2022;17:23:39
paleo;Fudgy Flourless Brownies recipes;french;628;40112;32208;16/10/2022;17:23:39
paleo;Paleo Chicken Fingers and Garlic Honey Dijon Dipping Sauce;french;13416;10285;22966;16/10/2022;17:23:39
paleo;Chocolate Almond Butter Cups;american;4368;20208;32655;16/10/2022;17:23:39
paleo;Paleo & Vegan Peach Cobbler {Gluten-free, Dairy-free} recipes;american;2751;19621;9915;16/10/2022;17:23:39
paleo;Paleo Chicken Pot Pie Casserole recipes;italian;17051;37302;12907;16/10/2022;17:23:39
paleo;Gai Satay (Chicken Satay with Peanut Sauce and Cucumber Salad);south east asian;9935;1837;5984;16/10/2022;17:23:46
paleo;Bacon, Caramelized Onion, and Veggie Quiche {Paleo, GF, DF};french;9325;15498;21975;16/10/2022;17:23:46
paleo;Slow Cooker Paleo Pot Roast with Mashed Sweet Potatoes recipes;american;33151;11476;14897;16/10/2022;17:23:46
paleo;Cauliflower and Bacon Au Gratin (paleo, GF, dairy-free) recipes;french;606;8173;16705;16/10/2022;17:23:46
paleo;Cinnamon and Honey Roasted Walnuts recipes;american;9;5456;264;16/10/2022;17:23:46
paleo;Best Easy Salsa Chicken Recipe to Prepare Ahead of Time recipes;mexican;16937;3663;8769;16/10/2022;17:23:46
paleo;Paleo Honey Orange Beef Stir Fry with Sweet Potato Noodles and Kale recipes;asian;5586;11448;4535;16/10/2022;17:23:46
paleo;Chipotle Ranch Chicken Burgers {Paleo & Whole30} recipes;american;8589;11962;20022;16/10/2022;17:23:46
paleo;Coconut Mocha Loco Coffee Cake;american;657;433;5035;16/10/2022;17:23:46
paleo;Keto Taco Stuffed Mini Peppers;american;6453;6696;8766;16/10/2022;17:23:46
paleo;Cauliflower Sweet Potato Burgers with Avocado and Sriracha Aioli (Vegetarian Paleo) recipes;american;4565;21851;2011;16/10/2022;17:23:46
paleo;Kofta Kari recipes;indian;14517;7329;21596;16/10/2022;17:23:46
paleo;5 Minute Grape Sorbet recipes;mediterranean;328;10724;73;16/10/2022;17:23:46
paleo;Baked Low Carb Zucchini Fries (Paleo, AIP, Keto, Dairy Free);french;2533;5748;9711;16/10/2022;17:23:46
paleo;Chicken Alfredo Bake Recipe {Paleo, Clean Eating, Gluten-Free, Dairy-Free, Whole30} recipes;italian;13466;6836;10666;16/10/2022;17:23:53
paleo;Sweet and Spicy Sriracha Paleo Meatballs {easy} recipes;american;9133;10734;9642;16/10/2022;17:23:53
paleo;Sweet Potato Nachos;mexican;8113;11258;11368;16/10/2022;17:23:53
paleo;Sausage Broccoli Egg Muffins;british;9402;1186;9936;16/10/2022;17:23:53
paleo;Whole30 Crispy Coconut Chicken Nuggets;american;10975;7112;2692;16/10/2022;17:23:53
paleo;Two-Ingredient Chocolate Banana Ice Cream {Vegan} recipes;american;784;11707;342;16/10/2022;17:23:53
paleo;Classic Deviled Eggs;french;7619;831;15307;16/10/2022;17:23:53
paleo;4 Creative, Crustless Pizza Recipes recipes;italian;18818;15729;26762;16/10/2022;17:23:53
paleo;Five Ingredient Friday: Chocolate and Toasted Coconut Butter Swirl Cups;american;4332;17695;40096;16/10/2022;17:23:53
paleo;Lemon Creme Cups;french;834;6708;8575;16/10/2022;17:23:53
paleo;Fresh Garden Egg Salad with Turmeric Dijon Dressing {Paleo, Whole30} recipes;american;3546;3947;9769;16/10/2022;17:23:53
paleo;Paleo Buffalo Chicken Strips with Goat Cheese Dipping Sauce recipes;american;15316;14211;1923;16/10/2022;17:23:53
paleo;Chicken and “Rice” Casserole (Grain-Free) recipes;south american;2484;7844;16233;16/10/2022;17:23:53
paleo;Ranch Roasted Cashews;american;5165;8886;13728;16/10/2022;17:23:53
paleo;Sausage Stuffed Sweet Potatoes;american;1133;2924;159;16/10/2022;17:23:53
paleo;Baked Spicy BBQ Adobo Chicken Wings recipes;american;32274;13192;2840;16/10/2022;17:23:53
paleo;Smoked Salmon Salad Cake recipes;nordic;7944;9482;13403;16/10/2022;17:23:53
paleo;BBQ Loaded Sweet Potatoes - in the crockpot;american;18959;22123;11619;16/10/2022;17:24:00
paleo;Chicken Parmesan With Zucchini Noodles (Grain Free, Paleo, Primal, Gaps, Gluten Free);asian;32604;10456;15559;16/10/2022;17:24:00
paleo;Paleo Ground Lamb Shepherd's Pie recipes;american;1295;39187;15299;16/10/2022;17:24:00
paleo;Carb Free Cloud Bread;american;2334;453;1799;16/10/2022;17:24:00
paleo;Creamy Buffalo Chicken Spaghetti Squash Casserole (paleo, GF) recipes;italian;2157;12863;21647;16/10/2022;17:24:00
paleo;Pad Thai Recipe (Grain-Free, Paleo, Gluten Free);south east asian;4962;202305;2111;16/10/2022;17:24:00
paleo;Sausage Stuffed Sweet Potatoes;central europe;1133;2924;159;16/10/2022;17:24:00
paleo;Mini Applesauce Carrot Cake Muffins (Gluten-Free, Paleo) recipes;british;3799;11813;10282;16/10/2022;17:24:00
paleo;Grilled Gochujang Pork Chops with Watermelon Mint Salad recipes;american;17173;5228;10751;16/10/2022;17:24:00
paleo;Asian Southwest Fusion EASY Kimchi Recipe (Paleo, Vegan Friendly) recipes;american;1818;9026;162;16/10/2022;17:24:00
paleo;Blueberry French Toast Casserole;french;7419;28985;8162;16/10/2022;17:24:00
paleo;Tortilla Soup Recipe;mexican;27438;24062;2197;16/10/2022;17:24:00
paleo;Basil and Sun-Dried Tomato Compound Butter;american;241;563;9242;16/10/2022;17:24:00
paleo;Green Beans with Scrambled Eggs and Sausages recipes;american;4637;1217;5694;16/10/2022;17:24:00
paleo;Balsamic mustard salad dressing;american;167;3866;8205;16/10/2022;17:24:00
paleo;Curry-Infused Deviled Duck Eggs;mexican;16198;2054;30748;16/10/2022;17:24:00
paleo;Air Fryer Recipes (131 Style);italian;602;190;1858;16/10/2022;17:24:06
paleo;Whole30 Shepherd's Pie (Paleo, GF) recipes;american;12349;33349;13361;16/10/2022;17:24:06
paleo;Prosciutto Wrapped Pork Tenderloin;american;18923;7563;351;16/10/2022;17:24:06
paleo;Tuna Salad recipes;american;5628;532;4774;16/10/2022;17:24:06
paleo;Paleo Chicken Bacon Strawberry Salad with Orange Balsamic recipes;british;14043;8035;2978;16/10/2022;17:24:06
paleo;Easy 3-Ingredient Homemade Chocolate Peanut Butter Cups recipes;italian;5206;18135;20506;16/10/2022;17:24:06
paleo;Chicken Pesto Discs recipes;italian;8994;5481;11982;16/10/2022;17:24:06
paleo;Egg Roll Bowls;italian;10912;9435;9542;16/10/2022;17:24:06
paleo;Broccoli, Feta, and Sausage Frittata;mediterranean;13375;3986;15709;16/10/2022;17:24:06
paleo;Kiwi Apple Cider;american;853;21051;979;16/10/2022;17:24:06
paleo;Marla Sarris recipes;italian;9703;2034;6214;16/10/2022;17:24:06
